id,group,time,y
1,low_AR,153,39.37125820415269
1,low_AR,154,41.981426286462344
1,low_AR,155,42.097290446815585
1,low_AR,156,42.07136784230423
1,low_AR,157,41.93060457760452
1,low_AR,158,42.060152410033105
1,low_AR,159,40.42026005622502
1,low_AR,160,41.197294817997715
1,low_AR,161,39.464679239814046
1,low_AR,162,40.821976665618315
1,low_AR,163,39.60841794776051
1,low_AR,164,41.812496362654
1,low_AR,165,42.56234288550851
1,low_AR,166,41.553295193772236
1,low_AR,167,40.79219493051359
1,low_AR,168,42.85920051141997
1,low_AR,169,40.33079973860754
1,low_AR,170,42.971455771004784
1,low_AR,171,42.422726626482515
1,low_AR,172,41.09717376515384
1,low_AR,173,41.25151122107641
1,low_AR,174,41.7845519887386
1,low_AR,175,40.85774981831216
1,low_AR,176,41.41155920353497
1,low_AR,177,42.583062875358436
1,low_AR,178,41.59570605582512
1,low_AR,179,40.21723676939874
1,low_AR,180,41.19910623271571
1,low_AR,181,44.590190058605074
1,low_AR,182,42.493547216344396
1,low_AR,183,42.636948475168566
1,low_AR,184,40.81049399225361
1,low_AR,185,39.670358678679605
1,low_AR,186,41.691662699801824
1,low_AR,187,42.72616758550679
1,low_AR,188,40.57898552104379
1,low_AR,189,42.75235427252843
1,low_AR,190,42.19373957319173
1,low_AR,191,40.52714754005009
1,low_AR,192,40.422034852384265
1,low_AR,193,39.576592202412705
1,low_AR,194,41.326207030470904
1,low_AR,195,43.028813826101924
1,low_AR,196,40.7390537314331
1,low_AR,197,40.5752859173507
1,low_AR,198,41.12550304830337
1,low_AR,199,40.527462497396165
1,low_AR,200,40.80718521448618
1,low_AR,201,41.09830922944356
1,low_AR,202,41.40121992751678
1,low_AR,203,41.18247282843206
1,low_AR,204,40.546045080053794
1,low_AR,205,40.948464601397006
1,low_AR,206,40.2612398507547
1,low_AR,207,40.72314247169877
1,low_AR,208,41.774567684828355
1,low_AR,209,40.916236498109114
1,low_AR,210,41.51914959470525
1,low_AR,211,40.52711211178181
1,low_AR,212,42.452190540242334
1,low_AR,213,42.935558205637044
1,low_AR,214,41.167914020031596
1,low_AR,215,41.27636280171704
1,low_AR,216,40.38729135744144
1,low_AR,217,40.53254194097326
1,low_AR,218,40.35853618748343
1,low_AR,219,39.727002870101956
1,low_AR,220,40.916084144735336
1,low_AR,221,42.64652085638342
1,low_AR,222,40.064370392010495
1,low_AR,223,43.204197489377115
1,low_AR,224,40.541963119635234
1,low_AR,225,40.76538248960198
1,low_AR,226,42.73868453461844
1,low_AR,227,41.06672359880155
1,low_AR,228,41.303113915331
1,low_AR,229,37.86603278167918
1,low_AR,230,40.08608919319145
1,low_AR,231,38.35532484529584
1,low_AR,232,39.42026566257892
1,low_AR,233,43.22646266533148
1,low_AR,234,42.041039770267695
1,low_AR,235,40.31366128812986
1,low_AR,236,42.752870570179624
1,low_AR,237,40.85156011557869
1,low_AR,238,42.89630794519767
1,low_AR,239,42.35184843601202
1,low_AR,240,41.934050329349
1,low_AR,241,41.1743586783409
1,low_AR,242,39.90071491538439
1,low_AR,243,41.69109029589752
1,low_AR,244,42.30223378694399
1,low_AR,245,40.67298320662279
1,low_AR,246,40.74244872620745
1,low_AR,247,41.44423137065557
1,low_AR,248,42.096110703184365
1,low_AR,249,40.853907352727596
1,low_AR,250,40.35695663143781
1,low_AR,251,42.313763655082205
1,low_AR,252,42.87972930721495
1,low_AR,253,42.83435188121311
1,low_AR,254,41.51709217787897
1,low_AR,255,39.55225823369877
1,low_AR,256,39.59604727810976
1,low_AR,257,39.0504853419785
1,low_AR,258,39.57979126127551
1,low_AR,259,42.05491332831399
1,low_AR,260,41.27679210902375
1,low_AR,261,42.03539721643579
1,low_AR,262,40.95361430229812
1,low_AR,263,42.23870975389813
1,low_AR,264,41.8641957869751
1,low_AR,265,41.78179895350766
1,low_AR,266,42.899127726968246
1,low_AR,267,39.779416304213015
1,low_AR,268,42.387343600698
1,low_AR,269,40.96268529730267
1,low_AR,270,40.076605728379214
1,low_AR,271,42.16027791508506
1,low_AR,272,41.20207626405882
1,low_AR,273,39.35646559707247
1,low_AR,274,39.54642924888866
1,low_AR,275,40.86709584140606
1,low_AR,276,41.4598601817768
1,low_AR,277,38.99836979232318
1,low_AR,278,40.457835457886674
1,low_AR,279,40.7809766317745
1,low_AR,280,41.00289428409296
1,low_AR,281,42.15339057853733
1,low_AR,282,42.60408013617641
1,low_AR,283,41.21020665852007
1,low_AR,284,40.51962015470878
1,low_AR,285,41.95792508708349
1,low_AR,286,42.06012767052411
1,low_AR,287,41.670662605901946
1,low_AR,288,42.02300014664031
1,low_AR,289,43.78483759143093
1,low_AR,290,42.62410939411972
1,low_AR,291,38.992561577944926
1,low_AR,292,40.960865824955796
1,low_AR,293,41.89718447435514
1,low_AR,294,42.383262858838364
1,low_AR,295,39.64243241265272
1,low_AR,296,42.29201770434572
1,low_AR,297,38.25097030136599
1,low_AR,298,41.16345530027541
1,low_AR,299,41.072965278789326
1,low_AR,300,41.79186033400296
1,low_AR,301,42.20150742444385
1,low_AR,302,42.699811611788284
1,low_AR,303,39.94891955983828
1,low_AR,304,42.56848370835173
1,low_AR,305,41.19375058805048
1,low_AR,306,40.946362652283625
1,low_AR,307,41.304201186456126
1,low_AR,308,41.43903384739285
1,low_AR,309,43.634154478041964
1,low_AR,310,40.625214606714536
1,low_AR,311,40.59100566221841
1,low_AR,312,40.63595489975206
1,low_AR,313,41.073692277023646
1,low_AR,314,39.11266496306435
1,low_AR,315,42.72876216136806
1,low_AR,316,42.46738714051497
1,low_AR,317,41.17253222417492
1,low_AR,318,40.61802657247167
1,low_AR,319,42.01986154056691
1,low_AR,320,40.748426227623916
1,low_AR,321,42.08606879084318
1,low_AR,322,40.4113537089629
1,low_AR,323,42.97309568843561
1,low_AR,324,42.17109270503696
1,low_AR,325,40.33544286891784
1,low_AR,326,42.35890351767097
1,low_AR,327,42.52102908696587
1,low_AR,328,41.49364016372345
1,low_AR,329,40.88410895561981
1,low_AR,330,41.996080584644346
1,low_AR,331,41.31569098461257
1,low_AR,332,42.595506750962706
1,low_AR,333,42.0439698801687
1,low_AR,334,40.65048555729125
1,low_AR,335,42.69159188878231
1,low_AR,336,40.265090857028476
1,low_AR,337,41.53684899565718
1,low_AR,338,40.721150251108966
1,low_AR,339,40.89645538645418
1,low_AR,340,42.29158586092662
1,low_AR,341,41.870856744872015
1,low_AR,342,40.1500943689566
1,low_AR,343,43.213663670214444
1,low_AR,344,40.89500470842378
1,low_AR,345,40.93121981701002
1,low_AR,346,41.06531564413751
1,low_AR,347,40.79013174203028
1,low_AR,348,42.554736209607626
1,low_AR,349,42.38541843933624
1,low_AR,350,40.92101409009381
1,low_AR,351,41.9507334830141
1,low_AR,352,41.053689495180514
1,low_AR,353,40.94507444343868
1,low_AR,354,40.42624251496537
1,low_AR,355,38.79956954088984
1,low_AR,356,41.63725143207497
1,low_AR,357,42.099756105539306
1,low_AR,358,41.1637108101125
1,low_AR,359,41.05910813821424
1,low_AR,360,41.783503132417295
1,low_AR,361,40.02054718042878
1,low_AR,362,39.91014973191308
1,low_AR,363,41.50170158643188
1,low_AR,364,41.86848366427289
1,low_AR,365,41.335705922878596
1,low_AR,366,40.58697084103012
1,low_AR,367,42.15540429375944
1,low_AR,368,41.595339864861366
1,low_AR,369,39.81525940990168
1,low_AR,370,43.35442584014454
1,low_AR,371,41.30729427509607
1,low_AR,372,40.8217645218681
1,low_AR,373,42.73065148173115
1,low_AR,374,40.77782395865167
1,low_AR,375,40.814884606472376
1,low_AR,376,43.611075044172814
1,low_AR,377,42.756677551327094
1,low_AR,378,40.69768826825725
1,low_AR,379,39.82499553255787
1,low_AR,380,41.35616471509077
1,low_AR,381,42.01939106878792
1,low_AR,382,42.59953136116605
1,low_AR,383,39.79947935679689
1,low_AR,384,42.248607409964706
1,low_AR,385,40.09654823024598
1,low_AR,386,42.26506057553485
1,low_AR,387,40.09793425758306
1,low_AR,388,40.6600004553061
1,low_AR,389,41.99237363428824
1,low_AR,390,40.559067381781134
1,low_AR,391,42.3248461082749
1,low_AR,392,41.57434537145983
1,low_AR,393,40.968201122897824
1,low_AR,394,40.70455152913356
1,low_AR,395,40.65387759206081
1,low_AR,396,40.08637843603775
1,low_AR,397,41.29024120106872
1,low_AR,398,42.524980491346106
1,low_AR,399,41.14372957728375
1,low_AR,400,39.83247587902357
1,low_AR,401,42.05255678159735
1,low_AR,402,42.72108415384019
1,low_AR,403,41.43451386736997
1,low_AR,404,41.1260842831194
1,low_AR,405,42.73423037940388
1,low_AR,406,43.251074366525174
1,low_AR,407,40.88794103187324
1,low_AR,408,43.369518356216425
1,low_AR,409,41.83498384613825
1,low_AR,410,41.96857040911103
1,low_AR,411,41.09648513377768
1,low_AR,412,40.84781673154398
1,low_AR,413,39.923714749616636
1,low_AR,414,40.24102051401297
1,low_AR,415,40.15646557904101
1,low_AR,416,39.21718111906437
1,low_AR,417,40.880976776112156
1,low_AR,418,40.02716852778006
1,low_AR,419,40.981309147231144
1,low_AR,420,42.9406230354165
1,low_AR,421,39.73953214918811
1,low_AR,422,41.12234469334368
1,low_AR,423,41.45680985290952
1,low_AR,424,41.38366576815349
1,low_AR,425,42.130305093584916
1,low_AR,426,42.55602168657958
1,low_AR,427,40.19011511161106
1,low_AR,428,41.49419858145715
1,low_AR,429,40.49527240822217
1,low_AR,430,40.61167038328338
1,low_AR,431,40.18852894615448
1,low_AR,432,41.42532761866617
1,low_AR,433,41.61692223140339
1,low_AR,434,39.75303348186728
1,low_AR,435,40.35261034677489
1,low_AR,436,41.61181389039184
1,low_AR,437,40.66921284317438
1,low_AR,438,41.922280059518414
1,low_AR,439,39.44104453105777
1,low_AR,440,39.52154426538893
1,low_AR,441,40.96299681403741
1,low_AR,442,38.31332636914924
1,low_AR,443,41.894251559944564
1,low_AR,444,41.77798624166234
1,low_AR,445,40.86429231762384
1,low_AR,446,40.52641452134462
1,low_AR,447,40.6783307070971
1,low_AR,448,41.617135610387024
1,low_AR,449,41.979788959010016
1,low_AR,450,40.93177393531438
1,low_AR,451,40.7435911374884
1,low_AR,452,41.47635078267663
1,low_AR,453,40.920892076632725
1,low_AR,454,41.898831093348136
1,low_AR,455,40.6201100203823
1,low_AR,456,44.95603271749529
1,low_AR,457,40.724625418939695
1,low_AR,458,42.08275466880423
1,low_AR,459,40.654510527212
1,low_AR,460,42.1258111083677
1,low_AR,461,42.78139479330811
1,low_AR,462,41.3443285117176
1,low_AR,463,41.8464738760527
1,low_AR,464,42.171112527665706
1,low_AR,465,41.45378141333525
1,low_AR,466,42.53383107570285
1,low_AR,467,41.06964976669637
1,low_AR,468,40.214392649793375
1,low_AR,469,38.71552571117761
1,low_AR,470,40.469936410800365
1,low_AR,471,41.955416393017245
1,low_AR,472,41.01223465279565
1,low_AR,473,41.88050924518312
1,low_AR,474,39.06853201977844
1,low_AR,475,40.59629893252837
1,low_AR,476,43.07148997207834
1,low_AR,477,42.75572054575056
1,low_AR,478,40.49526459112798
1,low_AR,479,39.36593242075756
1,low_AR,480,40.642391329370604
1,low_AR,481,40.956731707898435
1,low_AR,482,40.77578347796003
1,low_AR,483,40.8900849706144
1,low_AR,484,41.71403538988746
1,low_AR,485,43.11155188292888
1,low_AR,486,40.92686706921849
1,low_AR,487,40.29028834655189
1,low_AR,488,41.4117698300341
1,low_AR,489,39.97597367104096
1,low_AR,490,42.02815404464162
1,low_AR,491,41.343829314844434
1,low_AR,492,42.33665359390514
1,low_AR,493,43.178632696366925
1,low_AR,494,40.841350028502745
1,low_AR,495,41.268890919539885
1,low_AR,496,40.92344816818246
1,low_AR,497,40.72313120430694
1,low_AR,498,42.81334171118334
1,low_AR,499,39.43648417571966
1,low_AR,500,41.9007595675103
2,low_AR,1,57.42360008623321
2,low_AR,2,56.184269041103484
2,low_AR,3,58.109391848042115
2,low_AR,4,55.89312674391162
2,low_AR,5,56.01451718604459
2,low_AR,6,56.82683502419822
2,low_AR,7,56.803380803603595
2,low_AR,8,56.838465465741166
2,low_AR,9,57.62371375110197
2,low_AR,10,56.500828067892094
2,low_AR,11,57.34939428687067
2,low_AR,12,56.85566875643563
2,low_AR,13,58.19782262245844
2,low_AR,14,57.284313418610985
2,low_AR,15,57.47317990669748
2,low_AR,16,55.683004875116374
2,low_AR,17,56.291153469039166
2,low_AR,18,56.356768560905856
2,low_AR,19,58.21191720559123
2,low_AR,20,56.09457228554364
2,low_AR,21,55.698858178954865
2,low_AR,22,56.65015367799713
2,low_AR,23,56.824632117643866
2,low_AR,24,56.37008146989931
2,low_AR,25,57.09118973788617
2,low_AR,26,55.22267387266774
2,low_AR,27,57.04284346410017
2,low_AR,28,56.49953737445581
2,low_AR,29,57.439590147675645
2,low_AR,30,56.97495161972488
2,low_AR,31,54.34047091263558
2,low_AR,32,56.959240990832846
2,low_AR,33,58.536657747734
2,low_AR,34,57.15864714384032
2,low_AR,35,58.51636078346544
2,low_AR,36,54.06585377649167
2,low_AR,37,58.134992733964694
2,low_AR,38,55.50570595232377
2,low_AR,39,56.751344589170095
2,low_AR,40,56.6638082142982
2,low_AR,41,57.101076632350576
2,low_AR,42,55.24168199165098
2,low_AR,43,56.218361114524136
2,low_AR,44,57.88447097974965
2,low_AR,45,56.92728523609653
2,low_AR,46,58.42729725189494
2,low_AR,47,56.2404648766955
2,low_AR,48,56.68139005211259
2,low_AR,49,55.64599545847493
2,low_AR,50,57.0508277601248
2,low_AR,51,57.77029153563045
2,low_AR,52,58.416597753340994
2,low_AR,53,57.0777302880355
2,low_AR,54,56.63976066466122
2,low_AR,55,56.1143173571396
2,low_AR,56,55.79949617120173
2,low_AR,57,58.18112610403398
2,low_AR,58,56.69856023091786
2,low_AR,59,56.42156094368566
2,low_AR,60,56.17730223325537
2,low_AR,61,57.78034859100878
2,low_AR,62,55.72104760882329
2,low_AR,63,57.6029270986194
2,low_AR,64,57.95784367038971
2,low_AR,65,57.25552008742901
2,low_AR,66,57.86878660405488
2,low_AR,67,57.012973555602834
2,low_AR,68,58.15685523187881
2,low_AR,69,57.8555444238083
2,low_AR,70,56.41450120586717
2,low_AR,71,56.48174368227658
2,low_AR,72,58.165383035168446
2,low_AR,73,55.06728282063292
2,low_AR,74,58.13104144062578
2,low_AR,75,56.983840628166504
2,low_AR,76,57.9846108842465
2,low_AR,77,56.80534143574112
2,low_AR,78,55.91826466032629
2,low_AR,79,56.67007578656509
2,low_AR,80,57.58805195044437
2,low_AR,81,55.99459914214464
2,low_AR,82,56.803559490217005
2,low_AR,83,57.33903095758917
2,low_AR,84,57.37821874525283
2,low_AR,85,56.95957675165082
2,low_AR,86,56.691183231181
2,low_AR,87,57.00660539357604
2,low_AR,88,56.92977444334532
2,low_AR,89,59.550399979554044
2,low_AR,90,56.57903413142154
2,low_AR,91,56.18010639592069
2,low_AR,92,58.277444411869965
2,low_AR,93,57.97211392755355
2,low_AR,94,56.660397922338866
2,low_AR,95,57.00695080179356
2,low_AR,96,58.045980942322295
2,low_AR,97,55.91771957038469
2,low_AR,98,56.72729079336704
2,low_AR,99,57.25730799473888
2,low_AR,100,55.60526384785631
2,low_AR,101,59.767759269899706
2,low_AR,102,56.71003194507198
2,low_AR,103,55.94578929156757
2,low_AR,104,57.91807070604351
2,low_AR,105,56.38582685329862
2,low_AR,106,56.71060301614461
2,low_AR,107,57.87508301621015
2,low_AR,108,56.25066519588783
2,low_AR,109,57.49533401744909
2,low_AR,110,55.71314531877479
2,low_AR,111,55.83375609997808
2,low_AR,112,58.51363224533009
2,low_AR,113,55.726473807739616
2,low_AR,114,55.39976346579071
2,low_AR,115,56.2831403430345
2,low_AR,116,57.426144347370055
2,low_AR,117,57.50100166360282
2,low_AR,118,55.51111280724396
2,low_AR,119,56.17030160008177
2,low_AR,120,57.803488416727824
2,low_AR,121,56.476720886655094
2,low_AR,122,57.03022873968919
2,low_AR,123,59.58464743098499
2,low_AR,124,56.71964137965169
2,low_AR,125,57.153216489995664
2,low_AR,126,55.450892937862115
2,low_AR,127,57.99679223099466
2,low_AR,128,58.79655569508432
2,low_AR,129,56.25717582085274
2,low_AR,130,57.027104789460665
2,low_AR,131,57.62129539793668
2,low_AR,132,57.02471535981393
2,low_AR,133,54.93338193079931
2,low_AR,134,56.45151427495407
2,low_AR,135,56.53888696365352
2,low_AR,136,56.13242767943134
2,low_AR,137,58.021268735660065
2,low_AR,138,57.56168230735424
2,low_AR,139,55.9870917777081
2,low_AR,140,58.29410535849097
2,low_AR,141,57.4701330600321
2,low_AR,142,56.920257024585624
2,low_AR,143,56.914106551634205
2,low_AR,144,56.739986907908595
2,low_AR,145,55.51892980206115
2,low_AR,146,55.59943451763811
2,low_AR,147,55.82228089920297
2,low_AR,148,56.08968769563702
2,low_AR,149,58.57972938171025
2,low_AR,150,57.33299537648694
2,low_AR,151,58.61602419289813
2,low_AR,152,58.45563294295665
2,low_AR,153,57.196673509095135
2,low_AR,154,58.57335746614724
2,low_AR,155,55.90179232995325
2,low_AR,156,57.17476685838451
2,low_AR,157,57.5881371009932
2,low_AR,158,57.0785652560513
2,low_AR,159,56.56633422961394
2,low_AR,160,58.021804703542806
2,low_AR,161,56.69059089994245
2,low_AR,162,56.98417615322659
2,low_AR,163,56.878407250554645
2,low_AR,164,57.48986515676521
2,low_AR,165,56.82829699319013
2,low_AR,166,57.01741707315833
2,low_AR,167,56.12463617870318
2,low_AR,168,55.9307487700138
2,low_AR,169,57.06261656305834
2,low_AR,170,57.389341582707765
2,low_AR,171,56.09055938807602
2,low_AR,172,57.075777384996755
2,low_AR,173,56.90217066323528
2,low_AR,174,55.67669457339884
2,low_AR,175,57.65689946166068
2,low_AR,176,56.446037058932276
2,low_AR,177,57.270747598346894
2,low_AR,178,59.17601269273446
2,low_AR,179,55.72943445661788
2,low_AR,180,58.51326030069632
2,low_AR,181,56.4446498467708
2,low_AR,182,57.947136649624525
2,low_AR,183,56.40887644829582
2,low_AR,184,56.37118968701502
2,low_AR,185,59.52386371801012
2,low_AR,186,57.020123299062654
2,low_AR,187,56.556463068062584
2,low_AR,188,56.93296831487969
2,low_AR,189,57.223769593395055
2,low_AR,190,55.57209049623412
2,low_AR,191,55.75454445926104
2,low_AR,192,55.48173383203422
2,low_AR,193,55.908881346720534
2,low_AR,194,55.54396569680052
2,low_AR,195,56.95363591264621
2,low_AR,196,57.487624065677764
2,low_AR,197,56.33484265545505
2,low_AR,198,54.59173205790616
2,low_AR,199,56.198049400781144
2,low_AR,200,57.14771157721383
2,low_AR,201,56.17346333398555
2,low_AR,202,57.680875997944206
2,low_AR,203,57.42379399977004
2,low_AR,204,58.431644671053675
2,low_AR,205,55.44155415626165
2,low_AR,206,57.316860745752464
2,low_AR,207,57.28686568134661
2,low_AR,208,57.8853490502263
2,low_AR,209,57.72393876927066
2,low_AR,210,56.15083070063387
2,low_AR,211,59.17974533627245
2,low_AR,212,56.10747862389816
2,low_AR,213,58.36236333034546
2,low_AR,214,58.539284153794746
2,low_AR,215,57.632616076911376
2,low_AR,216,56.84113158473699
2,low_AR,217,55.79858874673811
2,low_AR,218,58.05116591406847
2,low_AR,219,57.930457432375746
2,low_AR,220,58.510824201096206
2,low_AR,221,55.4928030168436
2,low_AR,222,56.984520311430806
2,low_AR,223,57.647311494822034
2,low_AR,224,56.88926636271112
2,low_AR,225,54.65081668401264
2,low_AR,226,58.22513265912865
2,low_AR,227,55.76977806912079
2,low_AR,228,55.69647660893284
2,low_AR,229,57.117002532182816
2,low_AR,230,58.34538544942943
2,low_AR,231,55.51411458161982
2,low_AR,232,57.151950277407884
2,low_AR,233,57.92267059687711
2,low_AR,234,55.20622161951393
2,low_AR,235,57.75864273273437
2,low_AR,236,57.951114952722165
2,low_AR,237,57.71049692925133
2,low_AR,238,56.81821346940033
2,low_AR,239,56.89012564622664
2,low_AR,240,57.813735497131205
2,low_AR,241,58.99210206437709
2,low_AR,242,58.225696264030724
2,low_AR,243,56.18034313021186
2,low_AR,244,55.06557433195722
2,low_AR,245,58.36923555004513
2,low_AR,246,57.71377941381893
2,low_AR,247,55.821470449100445
2,low_AR,248,56.20729408081578
2,low_AR,249,56.566437950683635
2,low_AR,250,55.34836706018881
2,low_AR,251,57.624383145156216
2,low_AR,252,58.03980095960003
2,low_AR,253,57.2483496739633
2,low_AR,254,55.25557170012832
2,low_AR,255,58.387302362473605
2,low_AR,256,56.325187815306386
2,low_AR,257,57.07705440939952
2,low_AR,258,57.16236295811498
2,low_AR,259,56.59351604987106
2,low_AR,260,56.443450208949564
2,low_AR,261,56.38970716960558
2,low_AR,262,57.523544121069484
2,low_AR,263,54.511859683908064
2,low_AR,264,57.11248634120351
2,low_AR,265,57.95825783843498
2,low_AR,266,56.07919389437248
2,low_AR,267,59.05870697122954
2,low_AR,268,56.98838100377989
2,low_AR,269,56.811263575682766
2,low_AR,270,57.49462819002492
2,low_AR,271,55.79389227813836
2,low_AR,272,59.070589485073235
2,low_AR,273,57.05539730027485
2,low_AR,274,56.736961372988176
2,low_AR,275,57.607367217098286
2,low_AR,276,55.59160547546916
2,low_AR,277,57.66737210205319
2,low_AR,278,57.000436417378026
2,low_AR,279,56.012858415698815
2,low_AR,280,56.92157846609929
2,low_AR,281,56.69448098344673
2,low_AR,282,56.69338502666291
2,low_AR,283,57.188428990909294
2,low_AR,284,57.035532391721446
2,low_AR,285,56.315552679400675
2,low_AR,286,55.59134243570353
2,low_AR,287,56.84349743501711
2,low_AR,288,56.33737188651303
2,low_AR,289,57.01883565405626
2,low_AR,290,56.53314209473607
2,low_AR,291,56.24470219922524
2,low_AR,292,57.299420157920345
2,low_AR,293,55.30855428528199
2,low_AR,294,58.21932085840166
2,low_AR,295,57.5545521505889
2,low_AR,296,57.281776615340355
2,low_AR,297,57.52692174355319
2,low_AR,298,57.889391221630845
2,low_AR,299,57.474674551231615
2,low_AR,300,57.735875925714694
2,low_AR,301,55.41448408353572
2,low_AR,302,58.19775956049483
2,low_AR,303,57.59291182487326
2,low_AR,304,56.148662479907614
2,low_AR,305,55.50969101920632
2,low_AR,306,57.2658605812056
2,low_AR,307,56.87678476059233
2,low_AR,308,55.20957136512412
2,low_AR,309,57.04902940511827
2,low_AR,310,58.158279934542186
2,low_AR,311,56.92344122325087
2,low_AR,312,56.9130837616164
2,low_AR,313,56.807845341316174
2,low_AR,314,58.35986687516467
2,low_AR,315,53.56554444907957
2,low_AR,316,56.65735192808251
2,low_AR,317,54.49963394046624
2,low_AR,318,55.5526595544062
2,low_AR,319,56.96071886463923
2,low_AR,320,57.03963297768148
2,low_AR,321,56.94281687086998
2,low_AR,322,58.118803805997324
2,low_AR,323,58.038488237506314
